,Seven_Day_Total,Theaters,Distributor,runtime,release_date,budget,keywords_count,log_total_marketing_assets,director_weighted_rating,weekend_release,is_holiday,holiday_type,spoken_languages_iso,same_release_date_count,same_day_competitors,has_same_day_competitor,month_sin,month_cos,budget_log,cast_top5_popularity_sum_log,is_franchise,franchise_size,franchise_size_log,installment_number,is_sequel,keywords_count_log,kw_superhero,kw_animation,kw_horror,kw_romance,kw_family,kw_biopic,kw_fantasy_scifi,kw_action_adventure,kw_crime_thriller,kw_comedy_drama,genres_norm,num_genres,num_production_companies,has_major_studio,num_prodcos_log,mpaa_std,is_US,is_China,is_India,num_countries
0,2595812.0,486.0,reliance entertainment,160.0,2021-12-23,36786988.0,6.0,3.6109179126442243,5.978573529411764,0,1,christmas,['hi'],1,0,0,-0.5,0.8660254,17.420654780839556,1.418107901082206,0,0,0.0,0,0,1.9459101490553132,0,0,0,0,0,0,0,0,0,0,drama|history,2,6,0,1.9459102,PG-13,0,0,1,1
1,32676639.0,3391.0,paramount pictures,104.0,2016-03-10,15000000.0,8.0,4.804021044733257,7.345529127331338,0,0,none,['en'],2,1,1,0.8660254,0.5,16.52356082573315,2.2513023248668835,0,0,0.0,0,0,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,drama|horror|science fiction|thriller,4,1,0,0.6931472,PG-13,1,0,0,1
2,27376052.0,2704.0,walt disney studios motion pictures,100.0,2000-10-07,85000000.0,11.0,4.382026634673881,6.980776704465911,1,0,none,['en'],1,0,0,-1.0,-1.8369701e-16,18.258161826219297,2.237929231639047,0,2,1.0986123,0,0,2.4849066497880004,0,0,0,0,0,0,0,0,0,0,comedy|family,2,3,1,1.3862944,Unrated,1,0,0,1
3,21124610.0,3002.0,warner bros.,130.0,2018-01-18,35000000.0,8.0,3.6375861597263857,6.345000000000001,0,0,none,['en'],2,1,1,0.0,1.0,17.370858648025116,2.940177279431671,0,0,0.0,0,0,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,action|drama|history|war,4,5,0,1.7917595,R,1,0,0,1
4,1259943.0,19.0,fox searchlight pictures,134.0,2013-10-18,20000000.0,14.0,5.3706380281276624,5.996,1,0,none,['en'],3,2,1,-1.0,-1.8369701e-16,16.811242881518265,2.6908972602842556,0,0,0.0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,drama|history,2,5,0,1.7917595,Unrated,1,0,0,2
5,372989.0,4.0,fox searchlight pictures,94.0,2010-11-12,18000000.0,23.0,4.820281565605037,6.786303355704698,1,0,none,['en'],1,0,0,-0.8660254,0.5,16.705882371415992,2.690076300665317,0,0,0.0,0,0,3.1780538303479458,0,0,0,0,0,0,0,0,0,0,adventure|drama|thriller,3,10,1,2.3978953,Unrated,1,0,0,3
6,13809.0,45.0,radius-twc,93.0,2014-04-11,5000000.0,16.0,2.3978952727983707,6.3154375359815775,1,0,none,['en'],3,2,1,1.0,6.123234e-17,15.424948670398354,2.4058093284292976,0,0,0.0,0,0,2.833213344056216,0,0,0,0,0,0,0,0,0,0,horror|thriller,2,6,0,1.9459102,R,1,0,0,1
7,1326178.0,11.0,universal pictures,119.0,2019-12-25,100000000.0,9.0,4.290459441148391,7.926661809704211,0,1,christmas,"['de', 'en', 'fr']",2,1,1,-0.5,0.8660254,18.420680753952364,2.450315205018381,0,0,0.0,0,0,2.302585092994046,0,0,0,0,0,0,0,0,0,0,action|drama|history|war,4,5,0,1.7917595,R,1,0,1,4
8,2137463.0,875.0,lionsgate,96.0,2024-08-29,6500000.0,8.0,2.639057329615259,6.372382092956944,0,0,none,['en'],2,1,1,-0.5,-0.8660254,15.687312888712007,2.5748844559062323,0,0,0.0,0,0,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,action|crime|thriller,3,4,1,1.609438,R,1,0,0,1
9,37388905.0,3025.0,universal pictures,109.0,2013-08-02,61000000.0,7.0,3.5553480614894135,6.779759105098855,1,0,none,"['en', 'es']",2,1,1,-0.5,-0.8660254,17.926384438531027,3.414083991485233,0,0,0.0,0,0,2.0794415416798357,0,0,0,0,0,0,0,0,0,0,action|comedy|crime,3,9,1,2.3025851,R,1,0,0,1
10,1307862.0,135.0,utv motion pictures,149.0,2014-04-17,4587786.0,8.0,0.6931471805599453,6.310360189573459,0,0,none,['hi'],2,1,1,1.0,6.123234e-17,15.338908330695988,2.237833215764349,0,0,0.0,0,0,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,comedy|drama|romance,3,2,0,1.0986123,PG,0,0,1,1
11,3222000.0,314.0,unknown,149.0,2018-11-29,77000000.0,6.0,3.58351893845611,6.372674220963173,0,0,none,"['hi', 'ta']",2,1,1,-0.8660254,0.5,18.15931599280497,1.975247012661979,1,2,1.0986123,1,0,1.9459101490553132,0,0,0,0,0,0,0,0,0,0,action|fantasy|science fiction,3,1,0,0.6931472,Unrated,0,0,1,1
12,1052980.0,415.0,d'souza media,86.0,2022-05-20,5000000.0,5.0,2.4849066497880004,4.467079136690648,1,0,none,['en'],2,1,1,0.8660254,-0.5,15.424948670398354,1.6251340805404246,0,0,0.0,0,0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,documentary,1,2,0,1.0986123,Unrated,1,0,0,1
13,7125.0,2.0,neon,0.0,2024-01-12,2000.0,0.0,0.6931471805599453,6.665131615650004,1,0,none,['fr'],1,0,0,0.0,1.0,7.601402334583733,1.0634685865325286,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,drama|science fiction,2,1,0,0.6931472,Unrated,1,0,0,1
14,225481.0,4.0,a24,118.0,2016-12-28,7000000.0,13.0,4.543294782270004,7.114540735873851,0,1,christmas,['en'],1,0,0,-0.5,0.8660254,15.76142084987672,3.0883205705758185,0,0,0.0,0,0,2.639057329615259,0,0,0,0,0,0,0,0,0,0,drama,1,3,0,1.3862944,R,1,0,0,1
15,11783975.0,2771.0,relativity media,93.0,2013-03-01,13000000.0,4.0,2.70805020110221,6.665131615650004,1,0,none,['en'],1,0,0,0.8660254,0.5,16.380459992348886,2.313920602657791,0,0,0.0,0,0,1.6094379124341003,0,0,0,0,0,0,0,0,0,0,comedy,1,4,0,1.609438,R,1,0,0,1
16,13633670.0,2665.0,stx entertainment,99.0,2019-10-24,33000000.0,13.0,4.948759890378168,6.74581584772023,0,0,none,['en'],2,1,1,-1.0,-1.8369701e-16,17.312018149733785,2.4685146995147274,0,0,0.0,0,0,2.639057329615259,0,0,0,0,0,0,0,0,0,0,action|crime|drama,3,5,0,1.7917595,R,1,1,0,2
17,49751328.0,3121.0,sony pictures releasing,109.0,2012-03-14,42000000.0,20.0,4.919980925828125,6.958024854368931,0,0,none,['en'],7,6,1,0.8660254,0.5,17.553180200057167,2.795829061279037,1,2,1.0986123,1,0,3.044522437723423,0,0,0,0,0,0,0,0,0,0,action|comedy|crime,3,6,1,1.9459102,R,1,0,0,1
18,71251279.0,3306.0,sony pictures releasing,112.0,2014-06-05,50000000.0,11.0,3.367295829986474,6.958024854368931,0,0,none,['en'],4,3,1,0.5,-0.8660254,17.72753358339242,2.7743871041811605,1,2,1.0986123,2,1,2.4849066497880004,0,0,0,0,0,0,0,0,0,0,action|comedy|crime,3,7,1,2.0794415,R,1,0,0,1
19,14735261.0,2523.0,sony pictures releasing,103.0,2000-04-06,43000000.0,8.0,3.9318256327243257,5.792851641607856,0,0,none,['en'],1,0,0,1.0,6.123234e-17,17.57671069691365,2.685034015855283,0,0,0.0,0,0,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,comedy|drama,2,2,1,1.0986123,Unrated,1,0,0,1
20,40653547.0,3444.0,sony pictures releasing,115.0,2025-06-18,60000000.0,10.0,6.021023349349527,6.786303355704698,0,0,none,"['en', 'sv']",2,1,1,0.5,-0.8660254,17.909855136853043,2.46969148398152,1,5,1.7917595,1,0,2.3978952727983707,0,0,0,0,0,0,0,0,0,0,horror|science fiction|thriller,3,4,1,1.609438,R,1,0,0,2
21,15800883.0,2872.0,relativity media,113.0,2014-02-14,28000000.0,11.0,3.6635616461296463,6.165806341045416,1,0,none,['en'],2,1,1,0.5,0.8660254,17.147715103853763,3.0869385894709898,0,0,0.0,0,0,2.4849066497880004,0,0,0,0,0,0,0,0,0,0,action|drama|thriller,3,6,1,1.9459102,PG-13,1,0,0,2
22,1809226.0,667.0,saban films,115.0,2019-09-16,3000000.0,8.0,3.7612001156935624,5.57374074074074,0,0,none,"['en', 'es']",1,0,0,-0.8660254,-0.5,14.914123179965662,2.2515233507435983,1,3,1.3862944,1,0,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,horror|thriller,2,4,1,1.609438,R,1,0,0,1
23,19461828.0,2888.0,sony pictures releasing,83.0,2011-08-11,28000000.0,3.0,3.828641396489095,6.854282827604726,0,0,none,"['de', 'en', 'es']",1,0,0,-0.5,-0.8660254,17.147715103853763,2.3908065708495325,0,0,0.0,0,0,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,action|adventure|comedy,3,3,1,1.3862944,R,1,0,0,1
24,59205553.0,3470.0,warner bros.,102.0,2014-03-05,110000000.0,19.0,5.262690188904886,6.101758718457612,0,0,none,['en'],1,0,0,0.8660254,0.5,18.5159909328476,2.6452878793658945,1,2,1.0986123,1,0,2.995732273553991,0,0,0,0,0,0,0,0,0,0,action|drama|war,3,6,1,1.9459102,R,1,0,0,2
25,36032101.0,3003.0,warner bros.,128.0,2013-04-12,40000000.0,8.0,4.23410650459726,6.966846693386774,1,0,none,['en'],1,0,0,1.0,6.123234e-17,17.50439003707821,2.246120556012919,0,0,0.0,0,0,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,drama,1,1,0,0.6931472,Unrated,1,0,0,1
26,16825932.0,2270.0,entertainment studios motion pictures,89.0,2017-05-25,5500000.0,7.0,3.58351893845611,5.865043537414966,0,0,none,"['en', 'es']",3,2,1,0.8660254,-0.5,15.520258832020865,2.372950355654609,1,3,1.3862944,1,0,2.0794415416798357,0,0,0,0,0,0,0,0,0,0,horror|thriller,2,8,0,2.1972246,PG-13,1,0,0,3
27,11415947.0,2853.0,entertainment studios motion pictures,90.0,2019-08-15,12000000.0,17.0,2.70805020110221,5.865043537414966,0,0,none,['en'],3,2,1,-0.5,-0.8660254,16.300417291085605,1.9851308622085946,1,3,1.3862944,2,1,2.8903717578961645,0,0,0,0,0,0,0,0,0,0,horror|thriller,2,2,0,1.0986123,PG-13,1,0,0,2
28,23852775.0,2688.0,universal pictures,119.0,2013-12-06,175000000.0,11.0,4.948759890378168,6.201,1,0,none,"['en', 'ja']",1,0,0,-0.5,0.8660254,18.980296537602072,2.8440834614440544,1,2,1.0986123,1,0,2.4849066497880004,0,0,0,0,0,0,0,0,0,0,action|drama|fantasy,3,6,1,1.9459102,PG-13,1,0,0,3
29,9310.0,2.0,anchor bay films,113.0,2011-06-06,20000000.0,20.0,3.713572066704308,5.756479238754325,0,0,none,"['en', 'fr']",1,0,0,0.5,-0.8660254,16.811242881518265,2.343275878906828,0,0,0.0,0,0,3.044522437723423,0,0,0,0,0,0,0,0,0,0,drama|war,2,4,0,1.609438,R,1,0,0,1
30,107099.0,19.0,ten furlongs,110.0,2014-03-21,10000000.0,4.0,2.0794415416798357,6.206919831223629,1,0,none,"['en', 'fr']",1,0,0,0.8660254,0.5,16.118095750958314,2.1485010776113307,0,0,0.0,0,0,1.6094379124341003,0,0,0,0,0,0,0,0,0,0,comedy|drama,2,1,0,0.6931472,PG-13,1,0,0,1
31,23660744.0,2458.0,summit entertainment,100.0,2011-09-30,8000000.0,13.0,3.828641396489095,6.588794432685524,1,0,none,['en'],3,2,1,-0.8660254,-0.5,15.894952224644102,2.6314283024507676,0,0,0.0,0,0,2.639057329615259,0,0,0,0,0,0,0,0,0,0,comedy|drama,2,2,0,1.0986123,Unrated,1,0,0,1
32,16627395.0,3405.0,sony pictures releasing,92.0,2023-03-02,45000000.0,14.0,4.3694478524670215,6.665131615650004,0,0,none,['en'],1,0,0,0.8660254,0.5,17.622173069956816,2.4134106480829303,0,0,0.0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,action|adventure|science fiction,3,5,1,1.7917595,PG-13,1,0,0,2
33,208319.0,65.0,utv motion pictures,148.0,2011-02-18,2200000.0,2.0,2.302585092994046,6.665131615650004,1,0,none,['hi'],2,1,1,0.5,0.8660254,14.603968372873895,2.055789013014607,0,0,0.0,0,0,1.0986122886681096,0,0,0,0,0,0,0,0,0,0,drama|mystery|thriller,3,1,0,0.6931472,Unrated,0,0,1,1
34,115927.0,20.0,-,120.0,2010-06-16,10400000.0,5.0,3.044522437723423,6.671223021582734,0,0,none,"['en', 'ko']",2,1,1,0.5,-0.8660254,16.15731646026544,1.9750250247594079,0,0,0.0,0,0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,war,1,8,0,2.1972246,Unrated,0,0,0,1
35,18969658.0,3912.0,paramount pictures,98.0,2023-02-03,28000000.0,22.0,3.258096538021482,6.279,1,0,none,"['en', 'es', 'pt']",1,0,0,0.5,0.8660254,17.147715103853763,2.351003759595372,0,0,0.0,0,0,3.1354942159291497,0,0,0,0,0,0,0,0,0,0,comedy|drama,2,4,0,1.609438,PG-13,1,0,0,1
36,170000.0,425.0,atlas distribution company,88.0,2017-09-07,5500000.0,14.0,3.4965075614664802,5.367234756097561,0,0,none,['en'],2,1,1,-0.8660254,-0.5,15.520258832020865,2.604140484378333,0,0,0.0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,drama|thriller,2,8,0,2.1972246,R,1,0,0,2
37,2742296.0,878.0,the samuel goldwyn company,121.0,2015-09-11,5000000.0,2.0,3.2188758248682006,5.446390176088971,1,0,none,"['en', 'it', 'pt']",4,3,1,-0.8660254,-0.5,15.424948670398354,2.0685448882046247,0,0,0.0,0,0,1.0986122886681096,0,0,0,0,0,0,0,0,0,0,drama,1,2,0,1.0986123,PG-13,1,0,0,1
38,1836513.0,115.0,blue sky cinema,152.0,2016-06-02,87933055.0,3.0,2.5649493574615367,6.6,0,1,memorial_day,['te'],2,1,1,0.5,-0.8660254,18.29208635566993,1.993665764658432,0,0,0.0,0,0,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,comedy|drama|family|romance,4,1,0,0.6931472,G,0,0,1,1
39,24851318.0,3615.0,stx entertainment,104.0,2017-08-04,28000000.0,2.0,2.9444389791664403,6.665131615650004,1,0,none,['en'],3,2,1,-0.5,-0.8660254,17.147715103853763,3.1844499978531835,1,2,1.0986123,2,1,1.0986122886681096,0,0,0,0,0,0,0,0,0,0,comedy,1,5,1,1.7917595,R,1,1,0,2
40,22515344.0,3235.0,sony pictures releasing,109.0,2019-09-07,25000000.0,14.0,4.060443010546419,6.76665271355561,1,0,none,['en'],1,0,0,-0.8660254,-0.5,17.034386422832473,3.390665448377744,0,0,0.0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,drama|family|history,3,3,0,1.3862944,PG,1,1,0,2
41,5930676.0,11.0,universal pictures,135.0,2001-12-14,58000000.0,26.0,4.77912349311153,7.284996108949417,1,0,none,['en'],3,2,1,-0.5,0.8660254,17.87595358575207,2.8209442681668624,0,0,0.0,0,0,3.295836866004329,0,0,0,0,0,0,0,0,0,0,drama|romance,2,3,1,1.3862944,Unrated,1,0,0,1
42,167340.0,4.0,summit entertainment,98.0,2011-06-24,10000000.0,8.0,2.9444389791664403,6.082059897781101,1,0,none,"['en', 'es']",2,1,1,0.5,-0.8660254,16.118095750958314,1.6070951703556229,0,0,0.0,0,0,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,drama,1,5,0,1.7917595,PG-13,1,0,0,1
43,167340.0,4.0,summit entertainment,98.0,2011-06-24,10000000.0,8.0,2.9444389791664403,6.082059897781101,1,0,none,"['en', 'es']",2,1,1,0.5,-0.8660254,16.118095750958314,1.6070951703556229,0,0,0.0,0,0,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,drama,1,5,0,1.7917595,PG-13,1,0,0,1
44,4672586.0,3330.0,sony pictures releasing,109.0,2025-09-17,45000000.0,3.0,5.2574953720277815,6.637970201577564,0,0,none,['en'],1,0,0,-0.8660254,-0.5,17.622173069956816,2.9635550963586708,0,0,0.0,0,0,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,drama|fantasy|romance,3,6,1,1.9459102,R,1,0,0,2
45,28501840.0,2835.0,searchlight pictures,140.0,2024-12-25,65000000.0,5.0,4.564348191467836,7.396016652580121,0,1,christmas,['en'],4,3,1,-0.5,0.8660254,17.989897843244528,3.83495187823277,0,0,0.0,0,0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,drama|music,2,7,0,2.0794415,R,1,0,0,1
46,6095250.0,2704.0,twentieth century fox,146.0,2017-02-15,40000000.0,22.0,4.997212273764115,6.848513136930238,0,0,none,"['de', 'en']",1,0,0,0.5,0.8660254,17.50439003707821,2.839844252089023,0,0,0.0,0,0,3.1354942159291497,0,0,0,0,0,0,0,0,0,0,horror|mystery|science fiction,3,3,0,1.3862944,Unrated,1,0,0,1
47,22101265.0,3059.0,universal pictures,100.0,2017-01-19,22000000.0,5.0,4.653960350157523,7.015121728853622,0,0,none,['en'],2,1,1,0.0,1.0,16.906553056777135,2.482253132322437,1,2,1.0986123,1,0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,adventure|comedy|drama|family|fantasy,5,4,0,1.609438,PG,1,0,1,2
48,142306.0,4.0,a24,93.0,2017-04-24,100000.0,9.0,3.8712010109078907,5.598482252141983,0,0,none,['en'],1,0,0,1.0,6.123234e-17,11.51293546492023,2.055110426241495,0,0,0.0,0,0,2.302585092994046,0,0,0,0,0,0,0,0,0,0,drama|fantasy|mystery|romance,4,3,0,1.3862944,R,1,0,0,1
49,40453888.0,3553.0,twentieth century fox,98.0,2013-02-06,92000000.0,21.0,3.8918202981106265,5.429401390699695,0,0,none,"['en', 'ru']",1,0,0,0.5,0.8660254,18.33729914588288,2.5422081089520345,1,5,1.7917595,1,0,3.091042453358316,0,0,0,0,0,0,0,0,0,0,action|thriller,2,9,1,2.3025851,R,1,0,0,1
50,21613179.0,2160.0,open road films (ii),86.0,2013-01-11,2500000.0,14.0,2.995732273553991,5.53135434843794,1,0,none,['en'],1,0,0,0.0,1.0,14.731801689838349,2.5603310170181643,1,2,1.0986123,1,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,comedy|horror,2,4,0,1.609438,R,1,0,0,1
51,10980656.0,2310.0,open road films (ii),87.0,2014-04-17,4000000.0,11.0,2.8903717578961645,5.53135434843794,0,0,none,['en'],2,1,1,1.0,6.123234e-17,15.201805169084134,2.6955794299395843,1,2,1.0986123,2,1,2.4849066497880004,0,0,0,0,0,0,0,0,0,0,comedy|horror,2,4,0,1.609438,R,1,0,0,1
52,19052729.0,3305.0,20th century studios,104.0,2023-09-13,60000000.0,20.0,4.543294782270004,6.408846420437667,0,0,none,"['en', 'es', 'fr', 'it']",1,0,0,-0.8660254,-0.5,17.909855136853043,2.4220555929702123,1,3,1.3862944,3,1,3.044522437723423,0,0,0,0,0,0,0,0,0,0,crime|mystery|thriller,3,5,1,1.7917595,PG-13,1,0,0,2
53,72143.0,5.0,fox searchlight pictures,173.0,2019-08-27,9000000.0,18.0,3.1780538303479458,6.260927027027027,0,0,none,"['de', 'en', 'it']",1,0,0,-0.5,-0.8660254,16.012735246411598,1.6293189680272497,0,0,0.0,0,0,2.9444389791664403,0,0,0,0,0,0,0,0,0,0,drama|history|war,3,3,0,1.3862944,PG-13,1,0,0,2
54,1621414.0,401.0,roadside attractions,97.0,2016-04-22,30000000.0,6.0,3.970291913552122,6.742603426023701,1,0,none,"['ar', 'en']",1,0,0,1.0,6.123234e-17,17.216707972959764,2.88492919621248,0,0,0.0,0,0,1.9459101490553132,0,0,0,0,0,0,0,0,0,0,comedy|drama,2,7,0,2.0794415,R,1,0,0,6
55,3905919.0,2500.0,sony pictures releasing,131.0,2021-12-22,25000000.0,1.0,3.2188758248682006,6.93480024600246,0,1,christmas,['en'],1,0,0,-0.5,0.8660254,17.034386422832473,2.129469035279484,0,0,0.0,0,0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,drama|romance,2,6,1,1.9459102,PG-13,1,0,0,2
56,4954944.0,2980.0,sony pictures releasing,133.0,2001-05-11,65000000.0,15.0,4.812184355372417,6.966846693386774,1,0,none,['en'],1,0,0,0.8660254,-0.5,17.989897843244528,2.7465078026470584,0,0,0.0,0,0,2.772588722239781,0,0,0,0,0,0,0,0,0,0,action|adventure|drama|romance,4,4,1,1.609438,Unrated,1,0,0,1
57,19770277.0,2194.0,lionsgate,99.0,2013-12-13,25000000.0,4.0,3.367295829986474,7.528197516262566,1,0,none,['en'],1,0,0,-0.5,0.8660254,17.034386422832473,2.432112229274183,1,14,2.7080503,3,1,1.6094379124341003,0,0,0,0,0,0,0,0,0,0,comedy|drama,2,1,1,0.6931472,PG-13,1,0,0,1
58,33829810.0,2442.0,lionsgate,109.0,2019-03-01,20000000.0,8.0,2.9444389791664403,7.528197516262566,1,0,none,['en'],1,0,0,0.8660254,0.5,16.811242881518265,1.896254610557503,1,14,2.7080503,6,1,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,comedy,1,1,0,0.6931472,PG-13,1,0,0,1
59,85480.0,4.0,columbia pictures,126.0,2022-12-28,50000000.0,20.0,3.58351893845611,6.986990475778173,0,1,christmas,"['en', 'es', 'pt']",1,0,0,-0.5,0.8660254,17.72753358339242,3.1596861729897605,0,0,0.0,0,0,3.044522437723423,0,0,0,0,0,0,0,0,0,0,comedy|drama,2,6,1,1.9459102,PG-13,1,0,0,2
60,22989970.0,3158.0,universal pictures,116.0,2014-05-22,40000000.0,8.0,3.4965075614664802,6.334346232505915,0,0,none,['en'],1,0,0,0.8660254,-0.5,17.50439003707821,3.452770970096992,0,0,0.0,0,0,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,comedy|western,2,4,0,1.609438,R,1,0,0,1
61,200361733.0,4263.0,warner bros.,101.0,2025-03-31,150000000.0,19.0,5.407171771460119,6.130699583059029,0,0,none,['en'],1,0,0,0.8660254,0.5,18.826145858727198,3.510616649430696,1,2,1.0986123,1,0,2.995732273553991,0,0,0,0,0,0,0,0,0,0,action|adventure|comedy|family|fantasy,5,6,1,1.9459102,PG,1,0,0,2
62,51551.0,4.0,focus features,108.0,2016-10-07,43000000.0,14.0,3.044522437723423,6.923133478984602,1,0,none,['en'],4,3,1,-1.0,-1.8369701e-16,17.57671069691365,2.690931169739232,0,0,0.0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,adventure|family|fantasy,3,6,0,1.9459102,PG-13,1,0,0,2
63,3734649.0,361.0,roadside attractions,121.0,2014-07-25,15000000.0,12.0,3.091042453358316,6.665131615650004,1,0,none,['en'],3,2,1,1.2246469e-16,-1.0,16.52356082573315,2.9098693277738152,0,0,0.0,0,0,2.5649493574615367,0,0,0,0,0,0,0,0,0,0,thriller,1,10,1,2.3978953,R,1,0,0,4
64,39360171.0,3332.0,warner bros.,95.0,2010-04-30,35000000.0,29.0,3.4657359027997265,5.5,1,0,none,['en'],2,1,1,1.0,6.123234e-17,17.370858648025116,2.5899346101554452,0,0,0.0,0,0,3.4011973816621555,0,0,0,0,0,0,0,0,0,0,horror|mystery|thriller,3,2,0,1.0986123,R,1,0,0,1
65,67035885.0,3508.0,paramount pictures,91.0,2018-04-03,17000000.0,13.0,4.406719247264253,7.373403097846618,0,0,none,['en'],1,0,0,1.0,6.123234e-17,16.648723960844016,3.9125948418985024,1,2,1.0986123,1,0,2.639057329615259,0,0,0,0,0,0,0,0,0,0,drama|horror|science fiction,3,2,1,1.0986123,PG-13,1,0,0,1
66,69110985.0,3726.0,paramount pictures,96.0,2021-05-21,55000000.0,28.0,4.382026634673881,7.373403097846618,1,0,none,['en'],2,1,1,0.8660254,-0.5,17.822843761378564,4.039902455876381,1,2,1.0986123,2,1,3.367295829986474,0,0,0,0,0,0,0,0,0,0,horror|science fiction|thriller,3,3,1,1.3862944,PG-13,1,0,0,1
67,73358859.0,3707.0,paramount pictures,100.0,2024-06-26,67000000.0,13.0,4.3694478524670215,6.671774973262032,0,0,none,['en'],4,3,1,0.5,-0.8660254,18.020203192280615,3.199876474858418,0,0,0.0,0,0,2.639057329615259,0,0,0,0,0,0,0,0,0,0,horror|science fiction|thriller,3,3,1,1.3862944,PG-13,1,0,0,1
68,318216.0,4.0,searchlight pictures,90.0,2024-11-01,3000000.0,19.0,4.718498871295094,6.693941834451902,1,0,none,"['en', 'pl']",5,4,1,-0.8660254,0.5,14.914123179965662,2.6258852430475725,0,0,0.0,0,0,2.995732273553991,0,0,0,0,0,0,0,0,0,0,comedy|drama,2,5,0,1.7917595,R,1,0,0,2
69,22162414.0,3102.0,lionsgate,117.0,2018-09-13,20000000.0,17.0,3.9889840465642745,6.914928698400158,0,0,none,['en'],3,2,1,-0.8660254,-0.5,16.811242881518265,3.129152409989773,1,2,1.0986123,1,0,2.8903717578961645,0,0,0,0,0,0,0,0,0,0,comedy|mystery|thriller,3,2,0,1.0986123,R,1,0,0,2
70,64810360.0,3686.0,warner bros.,136.0,2018-10-03,36000000.0,26.0,5.10594547390058,7.424693466552182,0,0,none,['en'],1,0,0,-1.0,-1.8369701e-16,17.399029524198163,2.402475675808841,0,0,0.0,0,0,3.295836866004329,0,0,0,0,0,0,0,0,0,0,drama|music|romance,3,6,1,1.9459102,Unrated,1,0,0,1
71,8352821.0,1890.0,dreamworks,91.0,2012-03-07,40000000.0,2.0,3.8066624897703196,5.616646420824295,0,0,none,['en'],2,1,1,0.8660254,0.5,17.50439003707821,2.430696825757842,0,0,0.0,0,0,1.0986122886681096,0,0,0,0,0,0,0,0,0,0,comedy|drama|fantasy,3,4,1,1.609438,PG-13,1,0,0,1
72,17322382.0,2875.0,warner bros.,90.0,2011-11-04,19000000.0,11.0,4.5217885770490405,6.256602126354529,1,0,none,['en'],2,1,1,-0.8660254,0.5,16.759949589762293,2.1718269940901958,1,4,1.609438,1,0,2.4849066497880004,0,0,0,0,0,0,0,0,0,0,comedy,1,3,1,1.3862944,R,1,0,0,1
73,16637505.0,2712.0,universal pictures,114.0,2014-09-18,28000000.0,10.0,3.091042453358316,6.398183430313106,0,0,none,['en'],1,0,0,-0.8660254,-0.5,17.147715103853763,3.29903544878369,0,0,0.0,0,0,2.3978952727983707,0,0,0,0,0,0,0,0,0,0,crime|drama|mystery|thriller,4,8,0,2.1972246,R,1,0,0,1
74,13927832.0,1849.0,broad green pictures,104.0,2015-09-02,8000000.0,28.0,2.5649493574615367,6.441242604349588,0,0,none,['en'],2,1,1,-0.8660254,-0.5,15.894952224644102,2.9712858806490647,0,0,0.0,0,0,3.367295829986474,0,0,0,0,0,0,0,0,0,0,adventure|comedy|drama,3,3,0,1.3862944,R,1,0,0,1
75,20539948.0,3262.0,amazon mgm studios,116.0,2025-03-26,40000000.0,7.0,3.8712010109078907,6.157205690187693,0,0,none,"['en', 'es', 'ru']",1,0,0,0.8660254,0.5,17.50439003707821,3.046444399095639,0,0,0.0,0,0,2.0794415416798357,0,0,0,0,0,0,0,0,0,0,action|crime|thriller,3,7,0,2.0794415,R,1,0,0,2
76,44494654.0,3980.0,walt disney studios motion pictures,109.0,2018-03-08,103000000.0,6.0,3.5553480614894135,5.915773698014237,0,0,none,['en'],2,1,1,0.8660254,0.5,18.450239555902648,2.4462611045272826,0,0,0.0,0,0,1.9459101490553132,0,0,0,0,0,0,0,0,0,0,adventure|family|fantasy|science fiction,4,2,1,1.0986123,PG,1,0,0,1
